name,lanes,road_capacity_from_conversion,highway,oneway,road_capacity
,,1,service,,0.189316711234
,,1,service,,0.183854382814
,,1,service,,0.176645888363
,,1,residential,,0.360587692384
,,1,residential,,0.216215837745
,,1,service,,0.0422584991437
,,1,service,,0.152661765485
,,1,service,,0.0911933152275
Ficus,,1,residential,,0.308809291263
Arrayan,,1,residential,,0.298264412974
Quilay,,1,residential,,0.299290163017
Maiten,,1,residential,,0.291631332729
Canelos,,1,residential,,0.281777736266
Alerce,,1,residential,,0.278909545457
Arupo,,1,residential,,0.203806517243
Tamarindo,,1,residential,,0.11034452358
N76,,1,unclassified,,1.10423520282
Del Hierro N73b,,1,residential,,0.638966762111
Los Condores,,1,residential,,0.612001333999
Los Cisnes,,1,residential,,0.151069801507
Los Pelicanos,,1,residential,,0.394041928448
Los Cisnes,,1,residential,,0.143780863189
Calle A,,1,residential,,0.589429043732
,,1,residential,,0.229553055344
,,1,residential,,0.106496430341
Sto. Domingo De Carretas,,1,residential,no,2.30049173402
N76d,,1,residential,,0.131372265776
E3b,,1,residential,,0.104080740669
,,1,residential,,0.0755630606977
N76d,,1,residential,,0.278060182809
,,1,residential,,0.0425705829882
,,1,residential,,0.102584369128
,,1,residential,,0.146452483847
Calle A,,1,residential,,0.188422016951
E4a,,1,residential,,0.173981949913
E4b,,1,residential,,0.199412193497
,,1,residential,no,0.297951363786
,,1,residential,,0.130125640377
,,1,residential,,0.0765211939778
"Uraba II, calle O",,1,residential,no,0.0588162071618
,,1,service,,0.23288388294
Calle A,,1,residential,,0.355644812262
,,1,residential,,0.215492511144
Calle A,,1,residential,,0.14974313527
,,1,residential,,0.633731896986
,,1,residential,,0.105047922066
,,1,residential,,0.11839852796
,,1,residential,,0.165447366924
,,1,residential,,0.0959630278626
,,1,residential,,0.0959630278642
,,1,residential,,0.120587541726
,,1,residential,,0.0337554198522
,,1,residential,,0.0690738493067
,,1,residential,,0.322144056024
,,1,residential,,0.102418791054
,,1,residential,,0.0607902169942
,,1,residential,,0.0962183141245
,,1,residential,,0.249918589083
,,1,residential,,0.0641070286667
,,1,residential,,0.0965176894079
,,1,residential,,0.12057644042
,,1,residential,,0.18580273474
,,1,residential,,0.0932117649452
,,1,residential,,0.0707175932537
,,1,residential,,0.0956967194087
,,1,residential,,0.0715107297236
,,1,residential,,0.0641181256261
,,1,residential,,0.0588479529436
,,1,residential,,0.0970053303759
,,1,residential,,0.0926019921128
Rio Cachavi,,1,residential,no,0.143400370912
Rio Guayas,,1,residential,,0.243162575345
,,1,residential,,0.50055806121
,,1,residential,,0.190746755262
,,1,residential,,0.0774047991218
,,1,residential,,0.077405686837
,,1,residential,,0.500547926118
Rio Cristal,,1,residential,,0.060969506161
,,1,residential,,0.0992469082475
,,1,residential,,0.122642500834
,,1,residential,,0.191393439059
,,1,residential,,0.0992358860432
Rio cristal,,1,residential,,0.066999524058
,,1,residential,,0.19268089262
,,1,residential,,0.105856983235
,,1,residential,,0.122652732554
,,1,residential,,0.105846847745
Rio Tigre,,1,residential,,0.063224239401
Rio Tigre,,1,residential,,0.0647763510614
,,1,residential,,0.152657686019
,,1,residential,,0.512281245438
,,1,residential,,0.151275245751
,,1,residential,,0.575465709167
,,1,residential,,0.109906721297
,,1,residential,,0.109297586874
,,1,residential,,0.188276666682
,,1,residential,,0.11966037286
,,1,residential,,0.106867105319
,,1,residential,,0.120609742606
,,1,residential,,0.106600796839
,,1,residential,,0.0958408958008
,,1,residential,,0.124138279651
,,1,residential,,0.10660079684
,,1,residential,,0.106856083057
,,1,residential,,0.0658597705732
,,1,residential,,0.193224531384
,,1,residential,,0.110328228553
,,1,residential,,0.0656369548254
,,1,residential,,0.119649278936
,,1,residential,,0.0864171523685
,,1,residential,,0.112014257596
,,1,residential,,0.0599505603847
,,1,residential,,0.341163233641
,,1,residential,,0.198102187199
,,1,residential,,0.384012943233
,,1,residential,,0.148122082041
Lizardo Garcia,,1,residential,,0.0632575442804
,,1,residential,,0.0991803487888
,,1,residential,,0.106278083974
Otto Arosemena,,1,residential,,0.283747765975
,,1,residential,,0.121180790588
Goribar,,1,residential,,0.102265400491
,,1,residential,,0.0592331866248
,,1,residential,,0.0949791777734
,,1,residential,,0.0607564528367
,,1,residential,,0.0610264799858
,,1,residential,,0.119463891796
,,1,residential,,0.0963862187096
,,1,residential,,0.276862966841
,,1,residential,,0.199774878568
,,1,residential,,0.102179391948
,,1,residential,,0.0594422972493
,,1,residential,,0.0718529717697
,,1,residential,,0.11764855924
,,1,residential,,0.0695534004985
,,1,residential,,0.0206377272549
,,1,residential,,0.0415381762002
,,1,residential,,0.0634391890561
,,1,residential,,0.0600256298515
,,1,residential,,0.0600665904593
,,1,residential,,0.0364590312755
,,1,residential,,0.0538745588524
,,1,residential,,0.142856058102
,,1,residential,,0.207887498254
,,1,residential,,0.133866501628
,,1,residential,,0.206224235481
Galo Plaza Lasso,,2,tertiary,no,1.1354614612
Galo Plaza Lasso,,3,secondary,no,0.551688537357
Carihuairazo,,1,residential,,0.33197024167
Rumiñahui,,1,residential,,0.474499081911
Sagaloa,,1,residential,,0.313158362085
Rucu Pichincha,,1,residential,,0.220567392239
,,1,residential,,0.124433471949
,,1,residential,,0.147230420264
,,1,residential,,0.160976610457
,,1,residential,,0.100208591656
,,1,residential,,0.11167611749
,,1,residential,,0.158870518049
,,1,residential,,0.0694677295296
,,1,residential,,0.0971381288184
,,1,residential,,0.104803658128
,,1,residential,,0.0616388412535
Sagaloa,,1,residential,,0.193257598299
,,1,residential,,0.0972165274387
,,1,residential,,0.0616397091229
,,1,residential,,0.13359607625
,,1,residential,,0.10480365813
,,1,residential,,0.135248941477
,,1,residential,,0.10505894433
,,1,residential,,0.193257598304
,,1,residential,,0.121559108076
Vicente Rocafuerte,,1,unclassified,,1.15751642524
N9,,1,unclassified,,0.912290236518
E1c,,1,unclassified,,0.424458510252
,,1,unclassified,,0.352819921331
Milton Jacome,,1,unclassified,,0.284921276957
Saul Quezada,,1,unclassified,,0.288819170621
Calle   g,,1,unclassified,,0.383238724829
Chicago,,1,residential,no,0.429378126316
,,1,unclassified,,0.45169411543
,,1,unclassified,,0.259266563284
,,1,unclassified,,0.158374917857
Alava,,1,unclassified,,0.205953086244
Vilcabamba,,1,unclassified,,0.209982553302
,,1,unclassified,,0.0941333332359
,,1,unclassified,,0.182590775646
,,1,unclassified,,0.119283101935
,,1,unclassified,,0.133466002373
,,1,unclassified,,0.158821276454
,,1,unclassified,,0.102377905364
,,1,unclassified,,0.161837643081
,,1,unclassified,,0.0510771196892
,,1,unclassified,,0.0391732807725
,,1,unclassified,,0.12817155646
,,1,unclassified,,0.129540937867
,,1,unclassified,,0.0391936281567
,,1,residential,,0.0659482186445
,,1,unclassified,,0.214057765119
Isla Santa Ana,,1,residential,,0.380912279865
Isla Orozco,,1,residential,,0.135721969379
Isla Herminia,,1,residential,,0.135017703539
,,1,residential,,0.0594280622955
Isla Canoas,,1,residential,,0.180753486346
,,1,residential,,0.0346599479303
Isla Tolita,,1,residential,,0.205112742208
,,1,residential,,0.0659516882734
Isla Puna,,1,residential,,0.203817551151
Puerto Baquerizo,,1,residential,,0.20933212542
,,1,residential,,0.155426712327
,,1,residential,,0.208260253189
,,1,residential,,0.259969161782
Toledo,,1,residential,,0.389769912577
,,1,residential,,0.132437670418
,,1,residential,,0.278456388784
,,1,residential,,0.0549070547672
Alambra,,1,unclassified,,0.114576109253
,,1,unclassified,,0.338811296945
,,1,residential,,0.206707666572
Sevilla,,1,unclassified,,0.548675237871
,,1,unclassified,,0.604507586505
Sierra Morena,,1,unclassified,no,0.434044342024
Nueva York,,1,unclassified,no,0.387481635125
Miami,,1,unclassified,,0.352773251696
,,1,unclassified,,0.185703587535
El Vergel,,1,unclassified,,1.00947249702
Piedras,,1,unclassified,,0.184334671366
,,1,unclassified,,0.203345648018
,,1,residential,,0.0812885563954
Doral,,1,unclassified,,0.148807032327
,,1,unclassified,,0.0815297861773
,,1,unclassified,,0.272912033138
San Luis,,1,unclassified,,0.380156345422
California,,1,unclassified,,0.175337263402
,,1,unclassified,,0.108499986504
,,1,unclassified,,0.267016800981
,,1,unclassified,,0.195139065258
,,1,unclassified,,0.145584965371
De los Cipreses,,1,unclassified,no,0.41105671313
Miami,,1,unclassified,,0.355330761364
,,1,unclassified,,0.204966643302
,,1,unclassified,,0.0
,,1,unclassified,,0.0710771417537
,,1,unclassified,,0.0416930879781
,,1,unclassified,,0.269455103231
,,1,residential,,0.365565165727
,,1,residential,,0.0440473966061
,,1,residential,,0.220960683887
,,1,residential,,0.0817606596138
,,1,residential,,0.132373358896
,,1,residential,,0.127779407189
,,1,service,,0.10879658116
,,1,residential,,0.143021174443
,,1,residential,,0.140709530614
,,1,residential,,0.1537223305
,,1,unclassified,,0.0359877989343
,,1,unclassified,,0.0420087902262
Ulpiano Becerra,,1,unclassified,,1.10669363318
Humberto Cabezas,,1,unclassified,,0.439718599909
La Concordia,,1,unclassified,,0.363264948348
El Clavel 2,,1,unclassified,,0.276234444842
Los Cipreces,,1,unclassified,,0.352505056743
,,1,unclassified,,0.0419850258212
Los Pinos,,1,residential,,1.43624818315
Las Lomas,,1,unclassified,,0.767475654876
,,1,unclassified,,0.170920733116
La Concordia,,1,unclassified,,0.846647544392
,,1,unclassified,,0.18290024605
,,1,living_street,,0.293042145194
Maria Duchicela,,2,tertiary,,2.85460106537
San Carlos,,1,unclassified,,0.163577859853
Santa Monica,,1,unclassified,,0.192771832636
San Pablo,,1,unclassified,,0.086916496075
San Marcos,,1,unclassified,,0.189661924084
psj. Cenepa,,1,unclassified,,0.159629728628
,,1,unclassified,,0.0751395670293
,,1,unclassified,,0.0640892598587
Palermo,,2,tertiary,,1.11694321417
Sicilia,,1,residential,,0.256947431204
Napoles,,1,residential,,0.522744170883
Genova,,1,residential,,0.131308622253
Venecia,,1,residential,,0.156085450927
Galicia,,1,residential,,0.156076232325
Bolonia,,1,residential,,0.156085451567
Verona,,1,residential,,0.156076232964
Milan,,1,residential,,0.156076233282
Florencia,,1,residential,,0.307985355203
Monaco,,1,residential,,0.256947430692
,,1,residential,,0.081582695927
,,1,service,,0.0304668251589
,,1,service,,0.0469791300025
Monza,,1,residential,,0.315560528507
Paredes,,1,residential,,1.55020300798
,,1,unclassified,,0.184404481666
Quitus,,1,residential,,1.64190738784
La Independencia,,1,unclassified,,1.46604736778
Punin,,1,unclassified,,1.56583203128
Capitan Giovanni Calles,,3,secondary,yes,13.4858837777
Cacha,,1,unclassified,,2.54458367709
Juana Pinto,,1,residential,,0.399170384613
Los Geranios,,1,residential,,0.34367261417
,,1,unclassified,,0.201421746407
,,1,unclassified,,0.315078644212
Jose R. Andrade S.,,1,residential,no,0.647661639743
,,1,unclassified,,0.0453061837751
De Los Geranios,,1,unclassified,,1.08568554854
,,1,unclassified,,0.110951082983
,,1,unclassified,,0.151102692729
,,1,unclassified,,0.089586238528
,,1,unclassified,,0.342034255746
,,1,unclassified,,0.245188198522
,,3,secondary,,0.539778119851
,,1,unclassified,,0.108862265865
De las Viñas,,1,unclassified,,1.20201955836
,,1,unclassified,,0.829210753347
,,1,unclassified,,0.35817468915
,,1,unclassified,,0.152946765866
,,1,unclassified,,0.447491645737
,,1,unclassified,,0.123004436367
,,1,unclassified,,0.0918184956033
,,1,unclassified,,0.0665753837556
,,1,unclassified,,0.384482938816
,,1,unclassified,,0.17199760708
De las Nueces,,1,unclassified,,0.559894992796
,,1,unclassified,,0.139528071671
,,1,unclassified,,0.0902994573816
,,1,unclassified,,0.112586908227
,,1,unclassified,,0.225073752034
,,1,unclassified,,0.0600059073915
,,1,unclassified,,0.0615075423929
,,1,unclassified,,0.200429007901
,,3,secondary,,0.228155286134
De Los Fundadores,,1,residential,,0.636396504788
Calle A,,1,residential,,1.18365498746
Calle B,,1,residential,,0.243321693215
Calle 1,,1,residential,,0.384172781459
Calle L,,1,residential,,0.170644486947
Calle Ll,,1,residential,,0.120223626009
Calle M,,1,residential,,0.166429728854
Calle K,,1,residential,,0.250180711327
Calle I,,1,residential,,0.196978149224
,,1,unclassified,,0.325872530869
Calle g.,,1,residential,,1.18454477947
Calle F,,1,residential,,0.270050141434
Calle A,,1,residential,,0.227115562002
Calle D,,1,residential,,0.197036403716
Calle C,,1,residential,,0.198584135672
,,1,residential,,0.267593534756
,,1,residential,,0.28493559026
,,1,residential,,0.0907971564106
,,1,residential,,0.267168099325
,,1,residential,,0.224083607406
,,1,residential,,0.126400612062
,,1,residential,,0.132219218069
,,1,residential,,0.1436886703
,,1,unclassified,,0.0418416130788
,,1,unclassified,,0.177483483705
,,1,unclassified,,0.190958878424
Calle 2,,2,tertiary,,1.49118417145
,,1,residential,,0.0557852866757
,,1,residential,,0.05496645821
,,1,residential,,0.0494835416552
,,1,residential,,0.0591383477848
,,1,residential,,0.0581836281374
,,1,unclassified,,0.234334801046
,,1,unclassified,,0.223581950534
,,1,unclassified,,0.522973330919
,,1,unclassified,,0.110891441707
,,1,unclassified,,0.0688284813985
,,1,unclassified,,0.0877967845746
,,1,service,,0.020593467896
Calle H,,1,residential,,0.197481639561
,,1,unclassified,,0.172540796928
,,1,residential,,0.296701626548
,,1,unclassified,,0.160294862961
Calle G,,1,residential,,0.197589134456
Calle B6,,1,unclassified,,0.445888239563
Calle B4,,1,unclassified,,0.519816580707
Calle A3,,1,unclassified,,0.429867567932
,,1,unclassified,,0.347379184337
Calle O,,1,residential,,0.249694825207
Abdon Calderon,,1,unclassified,,0.672206442525
,,1,unclassified,,0.195307239448
,,1,unclassified,,0.182918601217
Calle 7,,1,unclassified,,0.391589141964
Calle E,,1,residential,,0.196534172545
,,1,unclassified,,0.128351421917
Calle E,,1,residential,,0.100720723044
Calle D,,1,residential,,0.0964074201967
,,1,residential,,0.0836390684083
,,1,unclassified,,0.104751237781
,,1,unclassified,,0.193447715169
Calle B9,,1,unclassified,,0.445696164079
Calle A8,,1,unclassified,,0.411844091468
,,1,residential,,0.512777334241
,,1,residential,,0.587156167513
(Circunvalación Oeste)E2,,1,residential,,0.576012214594
,,1,residential,,0.334117764121
,,1,residential,,0.196948795716
,,1,residential,,0.0702531417541
N7,,1,residential,,0.0581516429852
N7C,,1,residential,,0.0541669132968
,,1,residential,,0.0498069573633
,,1,residential,,0.0598731327609
,,1,residential,,0.0862054102482
N7C,,1,residential,,0.0760343365361
,,1,unclassified,,0.204300279932
,,1,unclassified,,0.15225067714
N7,,1,residential,,0.076025598141
E7B,,1,residential,,0.838376582589
Calle 1,,1,residential,,0.265414532867
Pablo Palacio,,1,residential,,0.117985129394
Pasaje Jose Ascázubi,,1,residential,no,0.234700257502
,,1,residential,,0.42775683127
,,1,residential,,0.0519491571254
,,1,residential,,0.0506849509775
NGC,,1,residential,,0.229506308268
Madrid,,1,unclassified,,0.634269921094
Pedro María Proaño,,1,residential,,0.350253658534
,,1,residential,,0.317685456567
Daniel Brito,,1,residential,,0.483146103862
,,1,residential,yes,0.0847631804496
,,1,residential,,0.103212181355
Elias Godoy,,1,unclassified,,1.32059208181
Caran,,1,unclassified,,1.49833835541
,,1,unclassified,,0.467711829772
Entrada Henry Davis Fundation,,1,residential,,0.377235006289
,,1,residential,,0.301361008483
,,1,road,,0.218749058965
,,1,residential,,0.0702863082347
,,1,residential,,0.114906047186
,,1,residential,,0.0693246910423
,,1,residential,,0.119574771898
,,1,residential,,0.106120462725
,,1,residential,,0.247079297662
N1C,,1,residential,no,0.087451266788
,,1,residential,,0.078511426314
,,1,residential,,0.224972368478
,,1,residential,,0.402342673707
,,1,residential,,0.0995204816106
,,1,residential,,0.343572038147
,,1,residential,,0.316434465823
,,1,residential,,0.184299781179
,,1,residential,,0.214759378561
,,1,residential,,0.113482253637
Juan Manuel Acuña,,1,residential,,0.223890603803
N1D,,1,residential,no,0.107674663273
Jose De Ascazubi,,1,residential,,0.22882664504
Juan Jose Flores,,1,residential,no,0.600870251262
,,1,residential,,0.116037236229
,,1,residential,,0.0726671487115
Leonardo Villagomez,,1,residential,,0.188766035827
Pedro Bruning,,1,residential,no,0.133883831333
Huayna Cápac,,1,residential,,0.0828663541661
